O,D,Ton
121,36,5
121,38,1
121,41,2
121,42,1
121,43,4
121,44,2
121,45,1
121,49,25
121,50,1
121,51,15
121,52,9
121,53,2
121,54,1
121,57,3
121,58,4
121,60,2
121,61,1
121,63,2
121,66,2
121,67,1
121,68,1
121,70,3
121,71,6
121,72,4
121,73,3
121,74,8
121,75,4
121,76,2
121,77,6
121,78,29
121,79,8
121,80,151
121,81,15
121,82,31
121,83,1
121,84,3
121,86,2
121,87,4
121,89,1
121,93,1
121,94,12
121,96,1
121,97,21
121,98,4
121,99,2
121,100,5
121,101,3
121,102,2
121,104,4
121,105,1
121,106,1
121,107,7
121,108,4
121,110,1
121,111,1
121,112,3
121,113,2
121,114,2
121,115,3
121,116,10
121,117,2
121,119,1
121,120,5
121,122,2
121,123,1
121,126,10
121,127,2
121,129,4
121,130,13
121,131,16
121,132,9
121,135,3
121,136,5
121,137,5
121,138,2
121,140,34
121,141,72
121,142,15
121,143,1
121,144,52
121,145,372
121,146,10
121,147,3
121,148,5
121,149,1
121,151,2
121,152,182
121,153,10
121,154,5
121,155,118
121,156,26
121,158,1
121,159,33
121,160,2
121,162,64
121,163,1
121,167,7
121,169,5
121,170,21
121,171,1
121,172,1
121,175,3
121,176,1
121,177,2
121,178,1
121,179,5
121,180,8
121,181,5
121,182,5
121,183,2
121,186,9
121,187,4
121,188,11
121,191,3
121,192,6
122,2,1
122,5,1
122,9,2
122,10,1
122,12,12
122,17,1
122,19,1
122,21,4
122,22,1
122,23,1
122,25,3
122,27,3
122,29,1
122,31,3
122,32,2
122,33,3
122,34,7
122,35,3
122,36,3
122,37,2
122,44,7
122,45,1
122,47,2
122,49,18
122,51,7
122,52,5
122,53,9
122,54,1
122,55,1
122,56,2
122,58,2
122,60,1
122,61,1
122,64,1
122,65,1
122,71,5
122,72,1
122,73,2
122,74,8
122,76,4
122,77,6
122,78,16
122,79,2
122,80,99
122,81,11
122,82,13
122,83,2
122,84,6
122,85,6
122,86,3
122,87,6
122,88,1
122,92,3
122,93,1
122,94,10
122,96,3
122,97,31
122,98,2
122,101,1
122,103,2
122,104,2
122,106,1
122,107,5
122,108,1
122,110,3
122,111,1
122,114,5
122,115,3
122,116,7
122,117,2
122,118,1
122,119,5
122,120,1
122,121,5
122,124,2
122,126,1
122,127,6
122,128,1
122,130,9
122,131,17
122,132,9
122,133,2
122,134,3
122,135,4
122,137,3
122,138,2
122,139,1
122,140,20
122,141,34
122,142,27
122,143,2
122,144,32
122,145,163
122,146,5
122,147,6
122,148,1
122,150,1
122,152,108
122,153,3
122,154,1
122,155,78
122,156,23
122,158,1
122,159,12
122,160,1
122,162,28
122,163,7
122,164,2
122,165,2
122,166,2
122,167,4
122,169,1
122,170,21
122,171,5
122,172,3
122,173,5
122,175,3
122,177,2
122,179,4
122,180,8
122,181,12
122,182,5
122,183,3
122,184,2
122,186,9
122,187,1
122,188,8
122,190,1
122,191,3
122,192,11
122,194,1
123,4,2
123,5,3
123,7,1
123,8,9
123,9,4
123,12,15
123,13,2
123,17,3
123,18,1
123,19,1
123,21,9
123,22,1
123,23,4
123,25,5
123,26,1
123,27,6
123,28,4
123,31,8
123,32,5
123,33,4
123,34,15
123,35,2
123,36,2
123,38,3
123,41,1
123,43,4
123,44,7
123,46,2
123,47,1
123,49,17
123,50,3
123,51,3
123,52,3
123,53,11
123,55,4
123,56,1
123,58,1
123,62,2
123,63,1
123,64,1
123,65,1
123,66,3
123,68,3
123,69,3
123,71,1
123,72,3
123,73,3
123,74,3
123,75,4
123,76,8
123,77,7
123,78,32
123,79,2
123,80,115
123,81,18
123,82,18
123,83,5
123,85,1
123,87,16
123,88,3
123,89,1
123,90,1
123,92,2
123,94,9
123,96,10
123,97,46
123,98,9
123,100,2
123,101,5
123,102,2
123,103,1
123,106,2
123,107,10
123,108,1
123,109,3
123,110,4
123,111,5
123,112,4
123,114,3
123,115,2
123,116,8
123,118,7
123,119,3
123,120,3
123,121,1
123,122,2
123,124,4
123,126,6
123,127,6
123,128,3
123,129,3
123,130,8
123,131,14
123,132,5
123,134,1
123,135,2
123,138,6
123,140,28
123,141,45
123,142,14
123,143,1
123,144,34
123,145,221
123,146,10
123,147,3
123,148,3
123,149,6
123,150,6
123,152,135
123,153,5
123,154,4
123,155,96
123,156,12
123,157,2
123,158,13
123,159,20
123,160,5
123,161,4
123,162,21
123,163,2
123,164,2
123,165,3
123,166,5
123,167,7
123,169,4
123,170,12
123,171,5
123,173,1
123,175,6
123,176,1
123,179,6
123,180,13
123,181,8
123,182,5
123,183,6
123,184,1
123,186,6
123,187,6
123,188,12
123,192,4
123,194,6
124,1,1
124,2,4
124,4,1
124,5,1
124,7,1
124,8,8
124,9,4
124,11,3
124,12,30
124,14,1
124,15,3
124,16,1
124,17,4
124,19,2
124,20,2
124,21,5
124,22,4
124,23,1
124,24,1
124,25,14
124,26,1
124,27,3
124,28,2
124,29,7
124,30,1
124,31,10
124,32,3
124,33,8
124,34,8
124,36,6
124,38,4
124,41,1
124,43,4
124,44,6
124,45,11
124,46,2
124,47,1
124,48,5
124,49,26
124,51,24
124,52,13
124,53,7
124,54,3
124,55,5
124,56,2
124,58,4
124,59,1
124,60,5
124,61,4
124,62,4
124,63,3
124,64,3
124,65,1
124,66,4
124,67,2
124,68,3
124,70,4
124,71,6
124,72,1
124,73,4
124,74,3
124,75,8
124,76,2
124,77,7
124,78,30
124,79,1
124,80,213
124,81,11
124,82,9
124,83,2
124,85,2
124,86,8
124,87,2
124,88,18
124,89,11
124,92,2
124,94,7
124,95,1
124,96,12
124,97,41
124,98,10
124,99,6
124,100,2
124,101,8
124,102,8
124,105,4
124,107,6
124,108,3
124,109,2
124,110,6
124,111,2
124,112,9
124,113,1
124,114,6
124,115,3
124,116,3
124,117,2
124,118,3
124,119,4
124,120,5
124,121,1
124,122,3
124,123,2
124,125,2
124,126,10
124,127,9
124,128,3
124,130,6
124,131,19
124,132,9
124,133,5
124,134,3
124,135,9
124,136,8
124,137,3
124,138,19
124,139,1
124,140,57
124,141,47
124,142,17
124,143,6
124,144,33
124,145,173
124,146,23
124,147,6
124,148,13
124,149,27
124,150,6
124,151,5
124,152,119
124,153,11
124,154,6
124,155,161
124,156,12
124,157,3
124,158,7
124,159,54
124,160,6
124,161,1
124,162,33
124,163,4
124,164,5
124,165,4
124,166,7
124,167,7
124,168,2
124,169,5
124,170,18
124,171,4
124,172,1
124,173,2
124,174,2
124,175,7
124,176,4
124,178,2
124,179,2
124,180,35
124,181,9
124,182,10
124,183,1
124,185,1
124,186,11
124,188,7
124,190,4
124,191,3
124,192,5
125,21,4
125,26,1
125,28,2
125,45,1
125,49,1
125,70,1
125,73,1
125,76,1
125,78,3
125,80,9
125,81,1
125,82,1
125,86,1
125,91,1
125,92,1
125,94,1
125,96,4
125,97,2
125,109,1
125,112,1
125,116,1
125,117,2
125,119,1
125,121,1
125,132,1
125,140,1
125,141,3
125,142,2
125,144,1
125,145,5
125,146,1
125,150,1
125,152,4
125,155,7
125,156,1
125,159,5
125,160,1
125,162,3
125,164,1
125,171,1
125,175,4
125,180,3
125,183,1
125,186,2
125,187,1
126,4,1
126,8,2
126,9,1
126,11,1
126,12,1
126,15,1
126,19,1
126,21,2
126,22,1
126,24,2
126,27,5
126,28,1
126,31,9
126,32,1
126,34,6
126,36,1
126,38,1
126,39,1
126,48,1
126,49,7
126,51,2
126,52,9
126,53,1
126,54,1
126,56,1
126,60,2
126,61,1
126,63,1
126,68,1
126,72,6
126,73,4
126,74,5
126,75,3
126,76,4
126,77,1
126,78,9
126,80,46
126,81,9
126,82,10
126,83,2
126,88,1
126,89,1
126,94,8
126,96,1
126,97,6
126,98,1
126,101,1
126,103,1
126,107,2
126,108,6
126,109,6
126,110,1
126,111,1
126,114,1
126,115,4
126,116,4
126,118,3
126,119,1
126,121,2
126,127,2
126,128,1
126,129,2
126,131,5
126,132,3
126,134,2
126,136,1
126,140,26
126,141,40
126,142,2
126,143,1
126,144,25
126,145,282
126,146,4
126,147,6
126,148,7
126,149,4
126,150,4
126,151,1
126,152,150
126,153,11
126,155,46
126,156,9
126,157,1
126,159,34
126,162,52
126,163,9
126,164,2
126,165,7
126,166,2
126,167,4
126,170,3
126,171,3
126,172,1
126,174,1
126,176,2
126,178,1
126,179,12
126,180,1
126,181,1
126,182,2
126,183,4
126,184,2
126,185,3
126,188,4
126,190,1
126,192,1
127,2,1
127,5,1
127,6,4
127,7,4
127,8,9
127,9,4
127,11,1
127,12,17
127,13,2
127,18,5
127,20,1
127,21,1
127,22,1
127,23,1
127,24,2
127,25,1
127,26,1
127,27,2
127,28,1
127,30,2
127,31,12
127,32,2
127,33,3
127,34,19
127,35,4
127,36,4
127,43,3
127,46,1
127,49,23
127,51,10
127,52,14
127,53,1
127,54,8
127,55,5
127,60,3
127,61,1
127,62,1
127,63,1
127,64,2
127,65,2
127,67,1
127,69,4
127,72,4
127,73,1
127,74,1
127,75,3
127,76,7
127,77,5
127,78,19
127,79,4
127,80,92
127,81,5
127,82,16
127,83,2
127,84,3
127,85,4
127,86,1
127,91,2
127,92,1
127,93,1
127,94,11
127,96,10
127,97,18
127,98,3
127,100,1
127,101,5
127,102,15
127,104,6
127,105,1
127,106,3
127,107,4
127,108,4
127,110,4
127,111,25
127,112,1
127,115,1
127,116,4
127,118,3
127,120,1
127,121,1
127,125,1
127,126,6
127,128,7
127,129,6
127,130,6
127,131,2
127,132,5
127,135,2
127,136,2
127,137,5
127,138,1
127,140,30
127,141,49
127,142,19
127,143,2
127,144,27
127,145,307
127,146,12
127,147,2
127,148,9
127,149,5
127,150,4
127,151,3
127,152,180
127,153,11
127,154,5
127,155,94
127,156,19
127,157,4
127,158,5
127,159,29
127,160,2
127,162,56
127,163,7
127,164,1
127,165,6
127,166,5
127,167,7
127,168,4
127,169,8
127,170,18
127,171,2
127,173,1
127,174,1
127,175,1
127,177,4
127,179,13
127,180,22
127,181,4
127,182,9
127,183,3
127,184,1
127,185,2
127,186,3
127,187,1
127,188,9
127,191,4
127,192,6
127,194,4
128,1,3
128,2,4
128,5,1
128,6,1
128,7,2
128,8,3
128,9,2
128,12,8
128,13,1
128,14,1
128,15,1
128,16,1
128,17,5
128,18,4
128,19,1
128,20,1
128,21,8
128,23,3
128,24,1
128,25,4
128,26,3
128,27,3
128,28,4
128,29,3
128,31,5
128,32,3
128,33,3
128,34,13
128,35,14
128,36,4
128,43,1
128,44,2
128,48,2
128,49,27
128,51,6
128,52,9
128,53,2
128,54,2
128,55,3
128,59,5
128,60,3
128,61,4
128,62,5
128,65,3
128,68,2
128,69,3
128,70,1
128,71,1
128,72,9
128,73,6
128,74,12
128,75,3
128,76,12
128,77,5
128,78,31
128,79,11
128,80,133
128,81,19
128,82,9
128,83,4
128,84,1
128,85,3
128,86,1
128,87,2
128,94,15
128,96,15
128,97,18
128,98,3
128,100,1
128,101,5
128,102,5
128,103,6
128,104,2
128,105,6
128,106,9
128,107,9
128,108,7
128,109,3
128,110,4
128,111,40
128,112,6
128,113,1
128,114,8
128,115,3
128,116,6
128,118,5
128,119,1
128,120,1
128,121,4
128,123,3
128,126,7
128,127,23
128,129,6
128,130,5
128,131,9
128,132,4
128,133,4
128,134,1
128,135,6
128,136,6
128,137,1
128,138,1
128,139,3
128,140,35
128,141,43
128,142,15
128,143,1
128,144,42
128,145,195
128,146,24
128,147,1
128,148,11
128,149,15
128,150,6
128,151,4
128,152,127
128,153,4
128,154,6
128,155,102
128,156,13
128,157,1
128,158,2
128,159,38
128,160,12
128,161,2
128,162,46
128,163,6
128,164,3
128,165,2
128,166,2
128,167,12
128,168,2
128,169,10
128,170,19
128,171,2
128,172,1
128,175,9
128,176,2
128,179,9
128,180,23
128,181,7
128,182,15
128,183,5
128,184,2
128,185,3
128,186,5
128,187,5
128,188,6
128,189,1
128,190,1
128,191,2
128,193,2
128,194,2
129,1,2
129,4,1
129,8,2
129,9,1
129,12,10
129,14,1
129,15,1
129,16,1
129,19,1
129,21,2
129,23,2
129,26,1
129,27,1
129,29,3
129,31,11
129,32,4
129,33,8
129,34,13
129,35,1
129,36,3
129,37,4
129,43,1
129,44,4
129,49,21
129,51,4
129,52,11
129,53,4
129,54,3
129,55,3
129,56,1
129,57,1
129,60,1
129,61,3
129,64,1
129,69,1
129,72,4
129,73,7
129,74,10
129,75,1
129,76,9
129,77,10
129,78,23
129,79,8
129,80,82
129,81,9
129,82,20
129,83,4
129,86,3
129,87,2
129,91,1
129,92,1
129,94,8
129,95,1
129,96,2
129,97,5
129,98,6
129,100,1
129,101,1
129,102,5
129,103,2
129,104,2
129,105,3
129,106,4
129,107,5
129,108,2
129,109,4
129,110,6
129,111,14
129,112,5
129,113,2
129,114,17
129,115,3
129,116,4
129,118,1
129,119,2
129,120,4
129,126,7
129,127,3
129,128,3
129,130,14
129,131,13
129,132,3
129,135,4
129,136,2
129,137,1
129,138,1
129,140,47
129,141,61
129,142,20
129,144,29
129,145,334
129,146,12
129,147,2
129,148,5
129,149,6
129,150,1
129,151,1
129,152,174
129,153,16
129,154,6
129,155,103
129,156,31
129,159,29
129,160,5
129,162,67
129,163,5
129,164,3
129,165,2
129,166,8
129,167,3
129,168,2
129,169,4
129,170,4
129,171,1
129,172,3
129,175,6
129,177,1
129,178,4
129,179,3
129,180,10
129,181,9
129,182,8
129,183,2
129,186,8
129,187,5
129,188,7
129,192,2
129,193,5
129,194,4
130,1,1
130,2,2
130,7,1
130,8,6
130,9,1
130,10,2
130,11,2
130,12,16
130,13,1
130,15,2
130,16,2
130,18,1
130,19,2
130,22,1
130,27,5
130,29,1
130,31,7
130,32,10
130,33,3
130,34,11
130,35,5
130,36,8
130,39,2
130,41,1
130,42,3
130,43,1
130,45,5
130,49,24
130,50,1
130,51,9
130,52,11
130,53,1
130,54,1
130,55,1
130,57,1
130,58,2
130,59,1
130,60,1
130,61,1
130,62,1
130,64,1
130,65,1
130,66,3
130,68,4
130,69,4
130,70,7
130,71,5
130,73,5
130,74,19
130,75,6
130,76,6
130,77,7
130,78,46
130,79,6
130,80,175
130,81,30
130,82,52
130,83,9
130,85,2
130,86,1
130,88,2
130,90,1
130,91,1
130,93,2
130,94,4
130,95,2
130,96,4
130,97,19
130,98,3
130,101,3
130,102,5
130,103,1
130,104,3
130,106,1
130,107,14
130,109,3
130,110,1
130,111,22
130,112,6
130,113,3
130,114,5
130,115,7
130,116,12
130,117,2
130,118,11
130,119,1
130,120,5
130,121,2
130,122,1
130,124,4
130,126,7
130,127,9
130,128,2
130,129,5
130,131,39
130,132,8
130,133,2
130,135,3
130,136,2
130,137,6
130,138,2
130,140,48
130,141,102
130,142,28
130,143,5
130,144,50
130,145,406
130,146,10
130,147,5
130,148,15
130,149,9
130,150,4
130,151,2
130,152,272
130,153,18
130,154,3
130,155,162
130,156,32
130,157,3
130,158,1
130,159,33
130,160,9
130,161,1
130,162,69
130,163,3
130,164,2
130,165,4
130,166,7
130,167,6
130,168,2
130,169,4
130,170,23
130,171,9
130,172,1
130,175,9
130,176,1
130,177,2
130,178,1
130,179,11
130,180,18
130,181,8
130,182,11
130,183,1
130,185,3
130,186,19
130,187,2
130,188,4
130,190,4
130,191,2
130,192,15
130,193,5
130,194,3
131,2,1
131,7,6
131,8,4
131,9,5
131,11,1
131,12,10
131,14,1
131,15,1
131,16,1
131,17,1
131,18,1
131,19,1
131,21,4
131,22,5
131,23,2
131,24,1
131,25,12
131,26,6
131,27,2
131,30,1
131,31,2
131,32,7
131,33,2
131,34,11
131,35,3
131,36,3
131,37,3
131,38,2
131,39,1
131,41,1
131,44,5
131,45,1
131,46,1
131,49,22
131,51,10
131,52,16
131,53,2
131,54,1
131,55,1
131,57,1
131,58,1
131,59,1
131,61,2
131,62,2
131,63,3
131,66,1
131,68,2
131,69,2
131,70,6
131,71,3
131,72,5
131,73,5
131,74,5
131,75,8
131,76,7
131,77,6
131,78,29
131,79,5
131,80,146
131,81,19
131,82,39
131,83,3
131,84,9
131,85,11
131,86,5
131,87,3
131,89,2
131,91,1
131,92,1
131,94,6
131,95,3
131,96,1
131,97,26
131,98,7
131,101,10
131,102,3
131,103,1
131,104,2
131,105,1
131,107,16
131,108,1
131,111,17
131,113,1
131,114,4
131,115,4
131,116,9
131,118,6
131,119,3
131,120,4
131,121,5
131,124,1
131,126,10
131,127,8
131,128,1
131,129,2
131,130,17
131,132,31
131,133,1
131,135,1
131,136,2
131,137,14
131,140,78
131,141,74
131,142,35
131,144,61
131,145,388
131,146,15
131,147,4
131,148,7
131,149,13
131,150,2
131,152,236
131,153,9
131,154,3
131,155,158
131,156,44
131,157,4
131,158,14
131,159,32
131,160,3
131,161,2
131,162,61
131,163,7
131,164,7
131,165,1
131,166,3
131,167,11
131,168,4
131,169,2
131,170,10
131,171,1
131,172,4
131,173,6
131,174,1
131,175,1
131,177,3
131,179,12
131,180,18
131,181,14
131,182,14
131,183,1
131,185,3
131,186,21
131,187,5
131,188,22
131,189,1
131,190,1
131,191,2
131,192,30
131,193,10
131,194,3
132,2,2
132,6,2
132,7,1
132,8,1
132,12,7
132,15,1
132,16,2
132,19,2
132,21,3
132,22,6
132,25,1
132,28,1
132,29,1
132,31,5
132,32,2
132,34,15
132,35,3
132,36,5
132,37,1
132,38,4
132,40,1
132,43,1
132,44,5
132,46,2
132,49,10
132,51,5
132,52,10
132,54,2
132,58,1
132,59,2
132,61,1
132,64,2
132,65,2
132,68,1
132,70,3
132,71,7
132,72,8
132,73,2
132,75,3
132,77,8
132,78,31
132,79,11
132,80,115
132,81,24
132,82,34
132,83,8
132,84,3
132,85,1
132,86,2
132,87,4
132,89,2
132,93,1
132,94,13
132,95,1
132,96,2
132,97,23
132,98,2
132,101,1
132,102,1
132,103,1
132,104,5
132,105,3
132,106,2
132,107,7
132,108,1
132,109,3
132,110,2
132,111,3
132,112,1
132,113,1
132,114,9
132,115,3
132,116,2
132,118,3
132,119,6
132,120,1
132,121,5
132,122,2
132,126,16
132,127,3
132,128,1
132,129,1
132,130,4
132,131,31
132,135,2
132,136,7
132,137,1
132,138,1
132,139,1
132,140,31
132,141,48
132,142,25
132,143,4
132,144,29
132,145,219
132,146,17
132,147,2
132,148,5
132,149,3
132,150,3
132,152,158
132,153,4
132,154,5
132,155,126
132,156,28
132,157,2
132,158,7
132,159,17
132,160,3
132,162,65
132,163,2
132,164,6
132,166,13
132,167,6
132,170,8
132,171,4
132,172,1
132,173,2
132,175,4
132,179,12
132,180,13
132,181,8
132,182,6
132,183,1
132,184,2
132,185,4
132,186,3
132,187,4
132,188,10
132,189,1
132,190,2
132,191,3
132,192,18
132,193,5
133,1,1
133,2,1
133,7,3
133,8,2
133,9,1
133,12,17
133,16,1
133,17,2
133,19,1
133,21,4
133,22,2
133,23,1
133,25,4
133,26,1
133,27,7
133,30,1
133,31,7
133,32,4
133,33,2
133,34,12
133,35,2
133,36,3
133,37,3
133,38,1
133,44,3
133,46,1
133,47,2
133,48,3
133,49,14
133,50,2
133,51,8
133,52,9
133,53,3
133,54,2
133,56,1
133,58,4
133,60,2
133,65,4
133,71,2
133,72,4
133,73,1
133,74,3
133,77,11
133,78,16
133,79,5
133,80,91
133,81,9
133,82,19
133,83,5
133,86,2
133,87,13
133,88,4
133,89,2
133,91,2
133,92,1
133,93,4
133,94,9
133,96,5
133,97,34
133,98,5
133,99,1
133,101,1
133,103,2
133,104,1
133,105,1
133,106,1
133,107,1
133,109,1
133,110,3
133,111,3
133,112,2
133,114,3
133,115,2
133,116,1
133,118,1
133,119,1
133,120,5
133,122,6
133,123,3
133,124,5
133,126,5
133,127,2
133,130,7
133,131,19
133,132,4
133,135,7
133,138,1
133,140,25
133,141,20
133,142,16
133,143,2
133,144,21
133,145,124
133,146,2
133,147,9
133,148,3
133,149,4
133,152,94
133,153,6
133,154,1
133,155,65
133,156,8
133,157,2
133,158,2
133,159,18
133,162,21
133,163,1
133,164,1
133,166,2
133,167,3
133,168,1
133,169,1
133,170,6
133,175,5
133,177,1
133,179,5
133,180,7
133,181,3
133,182,5
133,184,1
133,186,2
133,187,2
133,188,4
133,192,7
134,2,6
134,7,3
134,8,8
134,9,4
134,10,2
134,11,1
134,12,16
134,13,3
134,14,4
134,16,1
134,17,2
134,18,1
134,19,3
134,20,2
134,21,1
134,22,5
134,23,2
134,25,2
134,26,3
134,27,9
134,31,4
134,32,5
134,33,5
134,34,6
134,35,1
134,36,3
134,41,1
134,43,2
134,44,11
134,45,12
134,46,1
134,47,5
134,48,1
134,49,15
134,50,3
134,51,13
134,52,6
134,53,5
134,54,2
134,55,4
134,57,1
134,59,5
134,60,3
134,61,3
134,62,1
134,63,4
134,64,3
134,65,2
134,66,6
134,67,6
134,68,3
134,69,3
134,70,8
134,71,2
134,72,1
134,73,6
134,74,5
134,75,1
134,77,10
134,78,32
134,79,3
134,80,130
134,81,17
134,82,8
134,83,1
134,85,6
134,86,2
134,88,26
134,89,21
134,91,5
134,92,3
134,94,19
134,96,9
134,97,49
134,98,8
134,99,4
134,101,9
134,102,2
134,103,1
134,105,6
134,106,5
134,107,3
134,109,1
134,110,4
134,111,13
134,112,3
134,113,7
134,114,3
134,115,3
134,116,3
134,118,1
134,119,3
134,120,2
134,121,4
134,122,2
134,124,7
134,126,5
134,127,5
134,128,1
134,129,1
134,130,7
134,131,18
134,132,14
134,135,7
134,137,1
134,138,4
134,140,29
134,141,17
134,142,5
134,143,6
134,144,37
134,145,91
134,146,10
134,147,6
134,148,10
134,149,21
134,150,5
134,151,12
134,152,117
134,153,9
134,154,1
134,155,110
134,156,6
134,157,3
134,158,5
134,159,31
134,160,8
134,161,6
134,162,18
134,163,2
134,164,6
134,165,5
134,166,8
134,167,6
134,168,1
134,169,3
134,170,21
134,171,4
134,172,2
134,174,1
134,175,18
134,176,2
134,177,1
134,179,5
134,180,29
134,181,10
134,182,4
134,183,3
134,185,6
134,186,5
134,187,5
134,188,6
134,189,1
134,190,2
134,191,4
134,192,7
134,194,1
135,4,2
135,7,2
135,8,2
135,9,1
135,12,21
135,13,1
135,14,7
135,17,1
135,18,1
135,19,2
135,20,1
135,21,6
135,22,15
135,23,5
135,25,10
135,26,1
135,27,3
135,28,5
135,29,1
