O,D,Ton
118,109,1
118,110,4
118,111,14
118,112,32
118,113,23
118,114,2
118,115,5
118,117,2
118,121,2
118,122,7
118,123,10
118,124,5
118,125,6
118,126,3
118,128,5
118,129,9
118,131,1
118,132,2
118,133,2
118,134,3
118,135,2
118,136,7
118,137,21
118,138,3
118,139,2
118,140,31
118,141,6
118,145,2
118,146,9
118,147,6
118,148,4
118,149,2
118,151,3
118,154,3
118,155,12
118,156,7
118,157,3
118,158,1
118,160,5
118,161,4
118,162,3
118,163,9
118,164,7
118,165,25
118,166,5
118,167,11
118,169,7
118,170,5
118,171,5
118,172,8
118,174,2
118,175,22
118,176,1
118,177,3
118,178,1
118,180,1
118,187,10
118,189,1
118,192,8
118,193,1
118,195,7
118,197,1
118,198,4
118,199,5
119,1,3
119,2,3
119,4,2
119,5,27
119,6,1
119,11,14
119,12,2
119,13,2
119,14,3
119,15,1
119,16,3
119,18,6
119,19,4
119,21,26
119,22,3
119,25,24
119,26,1
119,28,11
119,32,4
119,33,2
119,35,4
119,36,1
119,37,3
119,39,2
119,40,4
119,41,3
119,42,17
119,43,3
119,44,9
119,46,11
119,47,5
119,48,16
119,49,3
119,54,3
119,55,8
119,56,23
119,57,3
119,58,4
119,59,1
119,60,2
119,61,2
119,62,4
119,63,15
119,64,2
119,65,3
119,66,3
119,67,130
119,68,13
119,69,4
119,70,2
119,72,5
119,73,9
119,74,1
119,75,8
119,76,7
119,78,4
119,79,4
119,81,4
119,82,4
119,83,2
119,84,7
119,86,1
119,87,1
119,89,1
119,90,1
119,92,2
119,93,1
119,97,1
119,98,5
119,99,29
119,100,5
119,101,1
119,102,3
119,106,7
119,107,1
119,108,1
119,110,17
119,111,10
119,112,10
119,113,15
119,114,1
119,117,4
119,118,17
119,122,4
119,123,7
119,124,5
119,125,4
119,126,11
119,128,2
119,129,3
119,130,1
119,132,2
119,135,5
119,136,1
119,137,2
119,139,5
119,140,15
119,141,4
119,143,1
119,145,1
119,146,3
119,147,7
119,151,1
119,152,1
119,155,1
119,156,5
119,157,3
119,158,1
119,159,3
119,161,4
119,163,3
119,164,4
119,165,13
119,166,4
119,167,6
119,169,4
119,170,1
119,171,1
119,172,4
119,173,1
119,175,2
119,177,2
119,181,1
119,187,1
119,188,1
119,193,3
119,194,1
119,195,2
119,196,3
119,197,1
119,198,2
120,1,3
120,2,3
120,5,39
120,6,1
120,11,7
120,13,1
120,15,23
120,16,12
120,17,10
120,18,9
120,19,1
120,21,61
120,23,2
120,25,8
120,27,1
120,28,9
120,29,8
120,30,1
120,31,1
120,32,13
120,33,17
120,36,1
120,37,1
120,39,3
120,40,12
120,42,9
120,43,4
120,44,1
120,46,4
120,47,2
120,49,2
120,52,3
120,55,12
120,56,12
120,58,2
120,59,5
120,62,7
120,63,15
120,64,1
120,65,6
120,66,2
120,67,59
120,68,2
120,70,2
120,71,8
120,72,23
120,73,7
120,74,17
120,75,1
120,76,3
120,78,8
120,79,16
120,80,2
120,81,1
120,82,4
120,83,1
120,84,1
120,85,16
120,87,3
120,89,1
120,91,3
120,92,2
120,93,1
120,96,1
120,97,3
120,98,10
120,99,22
120,100,6
120,102,6
120,103,1
120,105,5
120,106,4
120,107,1
120,108,7
120,109,2
120,110,16
120,111,1
120,112,1
120,115,2
120,117,3
120,118,1
120,123,11
120,124,6
120,125,1
120,129,5
120,130,1
120,133,4
120,134,4
120,140,9
120,143,1
120,146,1
120,147,1
120,153,1
120,155,5
120,156,1
120,157,4
120,160,2
120,163,2
120,164,8
120,165,10
120,166,9
120,169,1
120,172,3
120,175,7
120,180,1
120,181,1
120,182,3
120,187,1
120,191,2
120,192,10
120,193,1
120,194,14
120,195,9
120,196,11
120,197,3
120,198,9
120,199,7
121,1,1
121,2,2
121,3,3
121,4,2
121,5,77
121,6,3
121,7,3
121,8,3
121,10,1
121,11,11
121,12,2
121,13,7
121,14,3
121,15,56
121,16,25
121,17,17
121,18,11
121,19,3
121,21,134
121,23,2
121,25,5
121,27,1
121,28,23
121,29,9
121,31,4
121,32,18
121,33,26
121,34,1
121,37,1
121,39,4
121,40,19
121,42,22
121,43,12
121,44,1
121,46,12
121,47,2
121,48,3
121,49,2
121,53,2
121,54,1
121,55,28
121,56,57
121,58,3
121,59,15
121,61,1
121,62,6
121,63,28
121,65,4
121,66,2
121,67,134
121,68,5
121,70,19
121,71,16
121,72,44
121,73,18
121,74,32
121,75,3
121,76,6
121,78,14
121,79,14
121,81,7
121,82,5
121,83,2
121,84,11
121,85,13
121,89,8
121,90,2
121,92,2
121,93,4
121,94,3
121,96,3
121,97,6
121,98,14
121,99,46
121,100,10
121,102,3
121,105,3
121,106,9
121,108,3
121,110,25
121,111,2
121,112,2
121,113,1
121,115,2
121,117,1
121,118,8
121,120,4
121,122,2
121,123,18
121,124,8
121,126,2
121,127,1
121,128,1
121,129,4
121,132,1
121,134,5
121,136,2
121,137,7
121,140,18
121,141,1
121,143,5
121,145,5
121,146,5
121,148,3
121,149,1
121,150,1
121,151,4
121,152,1
121,155,19
121,158,2
121,161,2
121,163,1
121,164,27
121,165,14
121,166,42
121,167,2
121,169,8
121,172,11
121,175,7
121,183,1
121,184,1
121,187,6
121,188,1
121,189,2
121,190,1
121,191,3
121,192,31
121,193,8
121,194,11
121,195,7
121,196,4
121,197,2
121,198,5
121,199,6
122,1,4
122,2,2
122,3,14
122,4,7
122,5,101
122,6,1
122,7,7
122,8,1
122,9,4
122,10,7
122,11,43
122,12,5
122,13,5
122,14,8
122,15,24
122,16,20
122,17,1
122,18,28
122,19,5
122,21,59
122,22,2
122,23,5
122,24,1
122,25,24
122,26,1
122,28,48
122,29,1
122,30,3
122,31,3
122,32,42
122,33,3
122,34,1
122,36,3
122,38,2
122,39,9
122,40,15
122,41,9
122,42,39
122,43,27
122,44,12
122,45,1
122,46,41
122,47,1
122,49,3
122,50,1
122,52,2
122,53,4
122,54,2
122,55,20
122,56,102
122,57,5
122,58,4
122,59,14
122,60,1
122,61,1
122,62,12
122,63,51
122,64,5
122,65,6
122,66,5
122,67,384
122,68,33
122,69,1
122,70,4
122,71,12
122,72,21
122,73,10
122,74,8
122,75,14
122,76,8
122,78,1
122,79,25
122,80,1
122,81,9
122,82,10
122,83,3
122,84,11
122,85,6
122,86,4
122,87,2
122,89,3
122,90,3
122,92,3
122,94,5
122,95,2
122,97,1
122,98,6
122,99,132
122,100,51
122,101,13
122,102,9
122,103,6
122,104,3
122,105,2
122,106,2
122,108,1
122,110,58
122,111,11
122,112,9
122,113,11
122,115,5
122,117,2
122,118,30
122,123,42
122,124,14
122,125,13
122,126,4
122,128,3
122,129,4
122,130,2
122,131,1
122,132,1
122,133,2
122,134,10
122,135,1
122,136,1
122,137,10
122,138,4
122,139,2
122,140,46
122,141,24
122,143,2
122,145,3
122,146,7
122,147,4
122,148,2
122,152,3
122,153,1
122,154,1
122,155,30
122,157,1
122,158,5
122,160,1
122,161,2
122,162,4
122,163,3
122,164,2
122,165,14
122,166,13
122,167,11
122,168,1
122,169,5
122,171,2
122,172,13
122,174,4
122,175,15
122,180,1
122,181,1
122,183,2
122,184,5
122,188,1
122,189,2
122,192,5
122,193,3
122,195,2
122,196,1
122,197,1
122,198,1
122,199,3
123,1,5
123,2,3
123,3,6
123,5,105
123,8,2
123,11,18
123,13,2
123,14,3
123,15,23
123,16,12
123,17,3
123,18,10
123,19,1
123,21,33
123,23,2
123,24,1
123,25,5
123,28,9
123,29,3
123,30,1
123,32,36
123,33,7
123,34,2
123,35,1
123,36,2
123,37,1
123,38,2
123,39,3
123,40,14
123,41,4
123,42,22
123,43,17
123,44,6
123,46,73
123,48,1
123,49,3
123,54,1
123,55,9
123,56,56
123,57,1
123,58,12
123,59,8
123,62,5
123,63,47
123,64,2
123,65,5
123,66,6
123,67,254
123,68,8
123,69,3
123,70,2
123,71,9
123,72,12
123,73,19
123,74,11
123,75,15
123,76,15
123,78,2
123,79,11
123,80,1
123,81,2
123,82,9
123,83,3
123,84,10
123,86,1
123,87,1
123,90,1
123,92,2
123,93,2
123,94,1
123,97,2
123,98,3
123,99,66
123,100,11
123,101,3
123,102,9
123,103,1
123,104,6
123,105,3
123,106,7
123,107,7
123,109,1
123,110,51
123,111,3
123,112,2
123,113,4
123,115,1
123,117,3
123,118,12
123,121,1
123,122,7
123,124,28
123,125,7
123,126,1
123,127,1
123,128,2
123,129,1
123,132,6
123,133,4
123,134,2
123,137,1
123,140,29
123,141,5
123,143,1
123,145,1
123,146,2
123,147,1
123,151,3
123,155,16
123,156,7
123,157,2
123,158,1
123,161,3
123,164,1
123,165,2
123,166,3
123,167,9
123,169,2
123,171,4
123,172,7
123,173,4
123,174,3
123,175,6
123,176,1
123,177,1
123,181,1
123,184,3
123,187,4
123,188,1
123,191,2
123,193,2
123,194,2
123,196,1
123,197,3
123,198,1
124,2,4
124,3,3
124,4,3
124,5,71
124,6,2
124,7,3
124,10,1
124,11,12
124,12,1
124,13,1
124,15,21
124,16,2
124,18,5
124,21,29
124,22,1
124,23,4
124,24,3
124,25,2
124,26,2
124,27,1
124,28,15
124,29,1
124,31,1
124,32,20
124,33,3
124,35,2
124,38,1
124,40,10
124,41,4
124,42,17
124,43,16
124,44,3
124,45,1
124,46,55
124,48,1
124,52,4
124,55,5
124,56,56
124,57,7
124,59,2
124,62,3
124,63,56
124,64,7
124,65,3
124,66,3
124,67,125
124,68,5
124,69,1
124,70,3
124,71,5
124,72,9
124,73,4
124,74,5
124,75,6
124,76,13
124,77,1
124,78,3
124,79,6
124,81,8
124,82,6
124,83,1
124,84,7
124,85,3
124,86,2
124,87,1
124,89,1
124,90,1
124,92,2
124,94,1
124,96,1
124,97,1
124,98,5
124,99,60
124,100,12
124,102,6
124,103,4
124,104,1
124,106,4
124,110,23
124,111,3
124,112,4
124,113,6
124,114,1
124,115,1
124,117,3
124,118,13
124,122,9
124,123,25
124,125,3
124,128,5
124,129,8
124,133,7
124,134,1
124,135,1
124,136,1
124,137,1
124,140,13
124,141,2
124,145,2
124,146,5
124,152,1
124,153,2
124,154,1
124,155,11
124,161,1
124,163,3
124,164,2
124,165,10
124,166,4
124,167,4
124,169,5
124,171,3
124,172,4
124,173,3
124,175,3
124,181,2
124,188,1
124,192,4
124,193,1
124,194,4
124,195,4
124,196,1
124,197,1
124,198,4
125,1,7
125,2,4
125,3,12
125,4,8
125,5,79
125,6,2
125,7,6
125,8,4
125,9,1
125,10,5
125,11,35
125,12,6
125,13,6
125,14,5
125,15,31
125,16,6
125,17,6
125,18,13
125,19,2
125,21,43
125,22,6
125,23,7
125,25,44
125,26,2
125,28,18
125,29,5
125,30,2
125,31,1
125,32,28
125,33,6
125,34,1
125,36,2
125,37,4
125,38,2
125,39,9
125,40,8
125,41,13
125,42,35
125,43,17
125,44,18
125,46,22
125,47,6
125,48,20
125,49,2
125,50,3
125,51,2
125,52,6
125,53,5
125,54,3
125,55,18
125,56,65
125,58,10
125,59,5
125,61,3
125,62,5
125,63,30
125,64,12
125,65,7
125,66,1
125,67,354
125,68,32
125,69,9
125,70,11
125,71,8
125,72,25
125,73,18
125,74,5
125,75,11
125,76,33
125,78,3
125,79,19
125,80,1
125,81,3
125,82,8
125,83,11
125,84,9
125,85,1
125,86,1
125,87,1
125,88,3
125,89,1
125,90,1
125,92,4
125,93,3
125,94,3
125,97,1
125,98,3
125,99,157
125,100,67
125,101,7
125,102,8
125,103,5
125,104,5
125,105,2
125,106,5
125,107,1
125,110,20
125,111,15
125,112,14
125,113,22
125,115,5
125,117,2
125,118,38
125,122,17
125,123,31
125,124,11
125,126,4
125,127,5
125,128,6
125,129,3
125,130,3
125,133,3
125,134,1
125,135,6
125,136,5
125,137,16
125,139,1
125,140,60
125,141,11
125,142,2
125,143,1
125,145,18
125,146,15
125,147,14
125,148,6
125,150,1
125,151,3
125,152,4
125,153,1
125,154,3
125,155,23
125,156,2
125,157,6
125,158,7
125,160,6
125,161,2
125,162,4
125,163,12
125,164,7
125,165,23
125,166,12
125,167,20
125,168,1
125,169,4
125,171,6
125,172,15
125,175,5
125,177,1
125,180,1
125,181,2
125,182,2
125,184,2
125,187,1
125,188,1
125,189,1
125,191,3
125,192,4
125,193,2
125,194,5
125,195,5
125,196,2
125,197,1
125,198,7
125,199,1
126,1,2
126,2,5
126,3,6
126,4,5
126,5,86
126,6,2
126,7,9
126,8,1
126,9,1
126,10,3
126,11,51
126,12,14
126,13,8
126,14,5
126,15,8
126,16,24
126,18,26
126,19,7
126,21,33
126,22,6
126,23,7
126,24,1
126,25,44
126,26,3
126,28,35
126,29,3
126,31,4
126,32,10
126,33,11
126,34,14
126,35,7
126,36,10
126,37,7
126,38,6
126,39,26
126,40,11
126,41,6
126,42,33
126,43,19
126,44,21
126,45,6
126,46,38
126,47,2
126,48,29
126,49,6
126,52,2
126,53,2
126,54,14
126,55,29
126,56,71
126,57,3
126,58,9
126,59,5
126,62,12
126,63,23
126,64,7
126,65,9
126,66,9
126,67,304
126,68,18
126,69,6
126,70,5
126,71,13
126,72,15
126,73,14
126,74,6
126,75,20
126,76,14
126,77,1
126,78,5
126,81,8
126,82,10
126,83,11
126,84,12
126,86,7
126,89,1
126,90,1
126,91,1
126,92,5
126,93,1
126,94,1
126,95,1
126,96,1
126,97,5
126,98,13
126,99,166
126,100,42
126,101,5
126,102,16
126,103,1
126,104,4
126,105,6
126,106,5
126,107,1
126,110,22
126,111,19
126,112,26
126,113,24
126,114,9
126,115,15
126,117,2
126,118,47
126,120,1
126,122,9
126,123,16
126,124,10
126,125,11
126,127,1
126,128,2
126,129,9
126,130,1
126,131,1
126,132,2
126,133,5
126,135,6
126,136,8
126,137,23
126,138,7
126,139,2
126,140,60
126,141,17
126,143,2
126,145,7
126,146,11
126,147,13
126,148,3
126,149,1
126,150,2
126,151,2
126,152,4
126,153,2
126,154,5
126,155,17
126,156,3
126,157,6
126,158,1
126,159,4
126,160,12
126,161,8
126,162,4
126,163,8
126,164,9
126,165,24
126,166,2
126,167,18
126,169,9
126,170,1
126,171,3
126,172,9
126,173,1
126,174,2
126,175,19
126,176,5
126,177,4
126,178,1
126,180,1
126,181,2
126,182,7
126,183,1
126,185,1
126,187,3
126,188,1
126,189,1
126,192,5
126,193,7
126,194,2
126,195,2
126,196,2
126,197,3
126,198,1
126,199,1
127,1,3
127,2,12
127,3,8
127,4,11
127,5,122
127,6,5
127,7,1
127,8,5
127,9,1
127,10,3
127,11,45
127,12,5
127,13,6
127,14,4
127,15,8
127,16,17
127,17,1
127,18,17
127,19,5
127,20,2
127,21,53
127,22,9
127,23,14
127,24,4
127,25,64
127,26,8
127,27,1
127,28,34
127,29,7
127,30,1
127,31,3
127,32,12
127,33,2
127,34,3
127,37,4
127,38,4
127,39,5
127,40,1
127,41,2
127,42,13
127,43,7
127,44,7
127,45,7
127,46,9
127,47,3
127,48,17
127,49,6
127,52,2
127,53,1
127,54,1
127,55,32
127,56,36
127,57,5
127,58,10
127,59,14
127,60,1
127,62,20
127,63,28
127,64,8
127,65,5
127,66,7
127,67,262
127,68,12
127,69,5
127,70,12
127,71,18
127,72,15
127,73,12
127,74,2
127,75,21
127,76,13
127,77,1
127,78,9
127,79,5
127,80,2
127,81,16
127,82,10
127,83,7
127,84,21
127,85,2
127,86,3
127,87,3
127,88,1
127,89,3
127,90,7
127,91,9
127,92,4
127,93,6
127,94,1
127,96,2
127,97,2
127,98,7
127,99,74
127,100,35
127,101,8
127,102,5
127,103,1
127,104,1
127,105,2
127,106,3
127,108,1
127,109,1
127,110,20
127,111,1
127,112,19
127,113,16
127,114,8
127,115,6
127,117,7
127,118,39
127,120,1
127,121,1
127,122,11
127,123,26
127,124,9
127,125,2
127,126,7
127,128,8
127,129,20
127,130,3
127,132,5
127,133,3
127,135,2
127,137,7
127,139,3
127,140,51
127,141,9
127,143,1
127,145,3
127,146,5
127,147,2
127,148,2
127,149,3
127,150,1
127,151,1
127,152,3
127,153,1
127,154,3
127,155,17
127,157,7
127,158,2
127,160,20
127,161,8
127,162,9
127,163,22
127,164,7
127,165,32
127,166,7
127,167,15
127,168,5
127,169,7
127,170,1
127,171,3
127,172,15
127,174,2
127,175,29
127,176,5
127,177,4
127,178,1
127,179,2
127,181,5
127,183,1
127,184,1
127,185,1
127,187,1
127,188,1
127,192,9
127,193,1
127,194,2
127,195,7
127,197,2
127,198,5
127,199,4
128,1,1
128,2,10
128,3,1
128,5,41
128,8,2
128,9,3
128,10,6
128,11,45
128,12,1
128,13,2
128,14,4
128,15,4
128,16,9
128,17,1
128,18,8
128,19,3
128,21,21
128,22,2
128,23,3
128,25,10
128,26,1
128,28,9
128,29,4
128,30,1
128,32,5
128,33,4
128,34,2
128,39,3
128,40,4
128,41,3
128,42,1
128,43,1
128,44,3
128,46,4
128,48,1
128,49,2
128,52,1
128,53,1
128,55,14
128,56,20
128,59,4
128,62,3
128,63,12
128,64,4
128,65,15
128,66,1
128,67,113
128,68,10
128,71,4
128,72,6
128,73,1
128,74,2
128,75,5
128,76,2
128,78,1
128,79,3
128,81,8
128,83,5
128,84,4
128,89,2
128,90,1
128,92,3
128,93,2
128,94,1
128,96,1
128,97,1
128,98,2
128,99,37
128,100,12
128,101,2
128,103,2
128,104,2
128,106,2
128,110,11
128,111,1
128,113,5
128,114,1
128,117,1
128,118,12
128,122,3
128,123,6
128,124,1
128,125,2
128,126,1
128,127,1
128,129,3
128,133,3
128,134,3
128,135,1
128,136,2
128,137,3
128,138,1
128,140,15
128,141,1
128,145,2
128,146,3
128,151,1
128,152,1
128,155,2
128,156,1
128,157,1
128,158,3
128,160,3
128,161,1
128,162,2
128,163,1
128,164,2
128,165,9
128,166,7
128,167,11
128,169,3
128,170,1
128,171,4
128,172,4
128,175,9
128,177,3
128,178,1
128,180,2
128,183,1
128,187,1
128,189,1
128,190,1
128,195,6
128,196,1
128,198,3
129,1,1
129,2,12
129,3,8
129,4,7
129,5,83
129,6,5
129,7,4
129,8,1
129,9,4
129,10,2
129,11,28
129,13,8
129,14,13
129,15,18
129,16,17
129,17,2
129,18,20
129,19,12
129,20,2
129,21,78
129,22,3
129,24,1
129,25,27
129,26,11
129,27,2
129,28,72
129,29,6
129,32,12
129,33,7
129,34,1
129,35,3
129,36,2
129,37,2
129,38,1
129,39,10
129,40,2
129,41,1
129,42,7
129,43,9
129,44,5
129,45,4
129,46,12
129,47,2
129,48,10
129,49,6
129,51,1
129,52,12
129,54,3
129,55,40
129,56,43
129,58,6
129,59,22
129,61,1
129,62,9
129,63,46
129,64,15
129,65,6
129,66,9
129,67,166
129,68,17
129,69,6
129,70,3
129,71,13
129,72,17
129,73,25
129,74,5
129,75,8
129,76,16
129,78,3
129,79,7
129,80,1
129,81,39
129,82,18
129,83,18
129,84,31
129,85,7
129,86,1
129,87,1
129,88,3
129,89,2
129,90,11
129,91,3
129,92,4
129,93,6
129,94,2
129,95,3
129,96,2
129,97,10
129,98,9
129,99,105
129,100,16
129,101,2
129,102,1
129,104,3
129,105,2
129,106,8
129,107,1
129,108,3
129,109,1
129,110,9
129,111,1
129,112,2
129,113,18
129,114,5
129,115,11
129,117,4
129,118,28
129,120,1
129,122,3
129,123,7
129,124,5
129,125,7
129,126,3
129,128,5
129,130,3
129,132,8
129,134,1
129,135,18
129,136,1
129,137,7
129,140,24
129,141,6
129,143,4
129,146,3
129,147,2
129,149,1
129,151,1
129,152,4
129,154,3
129,155,7
129,156,2
129,157,1
129,160,3
129,161,2
129,162,1
129,163,12
129,164,11
129,165,47
129,166,6
129,167,14
129,169,2
129,170,3
129,171,5
129,172,7
129,174,7
129,175,27
129,176,2
129,177,8
129,178,4
129,180,2
129,181,7
129,182,7
129,183,1
129,185,1
129,187,7
129,188,7
129,189,4
129,191,3
129,192,4
129,194,4
129,195,7
129,196,5
129,197,4
129,198,5
129,199,3
130,2,6
130,3,1
130,4,2
130,5,39
130,6,1
130,10,7
130,11,16
130,12,3
130,13,5
130,14,5
130,15,5
130,16,11
130,17,2
130,18,17
130,19,9
130,20,1
130,21,44
130,22,1
130,23,1
130,25,3
130,26,4
130,27,1
130,28,28
130,29,2
130,32,9
130,33,2
130,34,1
130,35,1
130,38,1
130,39,6
130,40,5
130,42,1
130,43,1
130,44,4
130,45,1
130,46,8
130,48,4
130,49,1
130,52,6
130,54,1
130,55,20
130,56,20
130,58,10
130,59,16
130,60,1
130,61,3
130,62,9
130,63,19
130,64,1
130,65,13
130,66,5
130,67,58
130,68,2
130,70,1
130,71,14
130,72,11
130,73,11
130,74,6
130,75,3
130,76,9
130,79,5
130,81,18
130,82,12
130,83,6
130,84,7
130,85,12
130,86,1
130,87,6
130,89,5
130,90,20
130,92,5
130,93,3
130,94,1
130,95,2
130,96,5
130,97,3
130,98,3
130,99,47
130,100,14
130,101,1
130,102,2
130,105,3
130,106,4
130,107,2
130,108,5
130,110,1
130,111,3
130,112,4
130,113,6
130,114,1
130,117,2
130,118,10
130,121,2
130,123,3
130,124,5
130,126,4
130,127,2
130,128,1
130,129,12
130,133,3
130,135,2
130,136,3
130,137,3
130,140,16
130,141,8
130,145,3
130,146,1
130,148,1
130,149,1
130,155,4
130,160,4
130,161,2
130,163,3
130,164,4
130,165,19
130,166,12
130,167,9
130,168,1
130,170,1
130,172,1
130,174,2
130,175,9
130,177,2
130,178,1
130,181,12
130,183,1
130,186,1
130,187,14
130,189,1
130,190,2
130,194,9
130,196,5
130,197,2
130,199,3
131,1,4
131,2,6
131,3,3
131,4,3
131,5,46
131,6,3
131,7,2
131,10,2
131,11,9
131,12,2
131,13,11
131,14,5
131,15,20
131,16,29
131,17,4
131,18,13
131,19,8
131,20,2
131,21,121
131,22,1
131,23,2
131,25,16
131,26,2
131,28,41
131,29,14
131,30,3
131,32,10
131,33,10
131,35,1
131,38,1
131,39,7
131,40,12
131,42,5
131,43,5
131,44,9
131,46,6
131,47,1
131,48,1
131,49,2
131,52,8
131,53,10
131,54,12
131,55,33
131,56,42
131,57,2
131,58,4
131,59,11
131,62,9
131,63,16
131,64,6
131,65,3
131,66,8
131,67,95
131,68,9
131,69,2
131,70,7
131,71,16
131,72,16
131,73,10
131,74,9
131,75,4
131,76,6
131,78,4
131,79,7
131,81,14
131,82,20
131,83,6
131,84,7
131,85,10
131,86,1
131,87,11
131,88,3
131,89,1
131,90,3
131,92,13
131,93,1
131,94,4
131,95,5
131,96,2
131,97,14
131,98,17
131,99,79
131,100,14
131,101,2
131,102,4
131,105,4
131,106,6
131,107,2
